#Station Number    Run    Start    End    Run Type    antennaIceA#I1    antennaIceB#I1    opIceA#I1    opIceB#I1    attIceA#I1    attIceB#I1    Run_Start_Type    Run_End_Type    enableExtTrigger#I1    Quality    aComment    uComment
ARA05   1558   1514986369   1514987408       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1568   1514996773   1514997809       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1584   1515013433   1515014471       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1593   1515022800   1515023836       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1594   1515023839   1515024880       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1595   1515024883   1515025921       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1596   1515025925   1515026960       Data  0  0  1  1  0  0  Timed start of pedestal run by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1598   1515028006   1515029044       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1601   1515031129   1515032166       Data  0  0  1  1  0  0  Timed start of pedestal run by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1603   1515033209   1515034245       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1605   1515035286   1515036321       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1609   1515039442   1515040480       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1610   1515040483   1515041519       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1611   1515041523   1515042557       Data  0  0  1  1  0  0  Timed start of pedestal run by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1614   1515044648   1515045683       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1616   1515046727   1515047765       Data  0  0  1  1  0  0  Timed start of pedestal run by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1619   1515049849   1515050887       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1627   1515057951   1515061552       Data  0  0  1  1  0  0  User: jpd ; Log:  Restarted DAQ software      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1628   1515061556   1515065157       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1629   1515065161   1515068762       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1630   1515068766   1515072367       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1631   1515072371   1515075972       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1704   1515270233   1515270354       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1713   1515274084   1515274205       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1715   1515274331   1515274452       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1719   1515274798   1515274919       Data  0  0  1  1  0  0  User: Simon ; Log: VPol Pulser Auto mode 0db setting      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1720   1515274921   1515275042       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1722   1515275167   1515275288       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1724   1515275413   1515275534       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1734   1515284362   1515284483       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1738   1515285064   1515285185       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1746   1515314730   1515314851       Data  0  0  1  1  0  0  User: Simon ; Log: Ok let's hope!      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1748   1515314975   1515315096       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1752   1515315467   1515315588       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1754   1515315714   1515315835       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1756   1515315960   1515316081       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1758   1515316207   1515316328       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1760   1515316454   1515316575       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1762   1515316701   1515316822       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1764   1515316947   1515317068       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1766   1515317193   1515317314       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1768   1515317440   1515317561       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1774   1515318180   1515318301       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1776   1515318426   1515318547       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1778   1515318673   1515318794       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1780   1515318920   1515319041       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1782   1515319166   1515319287       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1790   1515320152   1515320273       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1792   1515320398   1515320519       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1794   1515320645   1515320766       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1798   1515321138   1515321259       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1802   1515321631   1515321752       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1806   1515322124   1515322245       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1808   1515322371   1515322492       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1810   1515322618   1515322739       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1812   1515322864   1515322985       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1814   1515323111   1515323232       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1816   1515323358   1515323479       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1818   1515323605   1515323726       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1820   1515323852   1515323973       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1822   1515324099   1515324220       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1828   1515360879   1515361000       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1830   1515361125   1515361246       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1832   1515361372   1515361493       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1834   1515361619   1515361740       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1836   1515361830   1515361951       Data  0  0  1  1  0  0  User: Simon ; Log: ARAFE turned on!      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1837   1515361954   1515362075       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1839   1515362200   1515362321       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1841   1515362447   1515362568       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1843   1515362693   1515362814       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1845   1515362940   1515363061       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1847   1515363186   1515363307       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1853   1515364046   1515364167       Data  0  0  1  1  0  0  User: brianclark ; Log: trigger window to 250 ns      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1854   1515364169   1515364290       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1856   1515364415   1515364536       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1858   1515364662   1515364783       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1861   1515365371   1515365492       Data  0  0  1  1  0  0  User: Simon ; Log: Listening for external triggers from Eric      Stopped by ARAd  1           NA                             NA                             NA
ARA05   1862   1515365494   1515365615       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  1           NA                             NA                             NA
ARA05   1864   1515365740   1515365861       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  1           NA                             NA                             NA
ARA05   1867   1515366117   1515366238       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  1           NA                             NA                             NA
ARA05   1869   1515366323   1515366444       Data  0  0  1  1  0  0  User: Simon ; Log: Near-regular RF trigger      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1870   1515366447   1515366568       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1874   1515366940   1515367061       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1876   1515367187   1515367308       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1878   1515367434   1515367555       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1880   1515367681   1515367802       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1882   1515367927   1515368048       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1884   1515368173   1515368294       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1892   1515369160   1515369281       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1894   1515369407   1515369528       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1896   1515369653   1515369774       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1898   1515369900   1515370021       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1902   1515370393   1515370514       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1904   1515370639   1515370760       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1906   1515370886   1515371007       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1908   1515371133   1515371254       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1910   1515371379   1515371500       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1912   1515371625   1515371746       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1914   1515371872   1515371993       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1916   1515372118   1515372239       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1918   1515372365   1515372486       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1920   1515372611   1515372732       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1924   1515377816   1515377916       Data  0  0  1  1  0  0  User: brianclark ; Log: 46 RF blocks, spicecore run  User: brianclark ; Log: disk filling  0           NA                             NA                             NA
ARA05   1931   1515400878   1515400987       Data  0  0  1  1  0  0  User: Simon ; Log: testing  User: Simon ; Log: filled tmp  0           NA                             NA                             NA
ARA05   1933   1515401649   1515402834       Data  0  0  1  1  0  0  User: Simon ; Log: More frequent data-push  User: Rishabh ; Log:  Stopping Threshold Scan with Attenuation Value 0  0           NA                             NA                             NA
ARA05   1938   1515448637   1515448780       Data  0  0  1  1  0  0  User: brianclark ; Log: getting run number right  User: Rishabh ; Log:  Stopping Threshold Scan with Attenuation Value 0  0           NA                             NA                             NA
ARA05   1939   1515448817   1515449423       Data  0  0  1  1  0  0  User: Rishabh ; Log:  Starting Threshold Scan with Attenuation Value 0  User: Rishabh ; Log:  Stopping Threshold Scan with Attenuation Value 4  0           NA                             NA                             NA
ARA05   1944   1515452038   1515452642       Data  0  0  1  1  0  0  User: Rishabh ; Log:  Threshold Scan with Attenuation Value 20  User: Rishabh ; Log:  Stopping Threshold Scan with Attenuation Value 24  0           NA                             NA                             NA
ARA05   1945   1515452682   1515453286       Data  0  0  1  1  0  0  User: Rishabh ; Log:  Threshold Scan with Attenuation Value 24  User: Rishabh ; Log:  Stopping Threshold Scan with Attenuation Value 28  0           NA                             NA                             NA
ARA05   1946   1515453326   1515453930       Data  0  0  1  1  0  0  User: Rishabh ; Log:  Threshold Scan with Attenuation Value 28  User: Rishabh ; Log:  Stopping Threshold Scan with Attenuation Value 32  0           NA                             NA                             NA
ARA05   1947   1515453970   1515454574       Data  0  0  1  1  0  0  User: Rishabh ; Log:  Threshold Scan with Attenuation Value 32  User: Rishabh ; Log:  Stopping Threshold Scan with Attenuation Value 36  0           NA                             NA                             NA
ARA05   1949   1515455258   1515455862       Data  0  0  1  1  0  0  User: Rishabh ; Log:  Threshold Scan with Attenuation Value 40  User: Rishabh ; Log:  Stopping Threshold Scan with Attenuation Value 44  0           NA                             NA                             NA
ARA05   1953   1515530100   1515531086       Data  0  0  1  1  0  0  User: Rishabh ; Log:  Starting Threshold Scan with Attenuation Value 0  User: Rishabh ; Log:  Stopping Threshold Scan with Attenuation Value 0  0           NA                             NA                             NA
ARA05   1954   1515531124   1515531273       Data  0  0  1  1  0  0  User: Rishabh ; Log:  Starting Threshold Scan with Attenuation Value 0  User: Rishabh ; Log:  Stopping Threshold Scan with Attenuation Value 0  0           NA                             NA                             NA
ARA05   1956   1515531356   1515531362       Data  0  0  1  1  0  0  User: jpd ; Log:  Restarted DAQ software  User: Simon ; Log:   0           NA                             NA                             NA
ARA05   1957   1515531426   1515531490       Data  0  0  1  1  0  0  User: jpd ; Log:  Restarted DAQ software  User: Rishabh ; Log:  Stopping Threshold Scan with Attenuation Value 0  0           NA                             NA                             NA
ARA05   1958   1515531527   1515532131       Data  0  0  1  1  0  0  User: Rishabh ; Log:  Starting Threshold Scan with Attenuation Value 0  User: Rishabh ; Log:  Stopping Threshold Scan with Attenuation Value 4  0           NA                             NA                             NA
ARA05   1959   1515532170   1515532775       Data  0  0  1  1  0  0  User: Rishabh ; Log:  Threshold Scan with Attenuation Value 4  User: Rishabh ; Log:  Stopping Threshold Scan with Attenuation Value 8  0           NA                             NA                             NA
ARA05   1960   1515532814   1515533418       Data  0  0  1  1  0  0  User: Rishabh ; Log:  Threshold Scan with Attenuation Value 8  User: Rishabh ; Log:  Stopping Threshold Scan with Attenuation Value 12  0           NA                             NA                             NA
ARA05   1961   1515533458   1515534062       Data  0  0  1  1  0  0  User: Rishabh ; Log:  Threshold Scan with Attenuation Value 12  User: Rishabh ; Log:  Stopping Threshold Scan with Attenuation Value 16  0           NA                             NA                             NA
ARA05   1962   1515534101   1515534706       Data  0  0  1  1  0  0  User: Rishabh ; Log:  Threshold Scan with Attenuation Value 16  User: Rishabh ; Log:  Stopping Threshold Scan with Attenuation Value 20  0           NA                             NA                             NA
ARA05   1963   1515534745   1515535349       Data  0  0  1  1  0  0  User: Rishabh ; Log:  Threshold Scan with Attenuation Value 20  User: Rishabh ; Log:  Stopping Threshold Scan with Attenuation Value 24  0           NA                             NA                             NA
ARA05   1964   1515535388   1515535993       Data  0  0  1  1  0  0  User: Rishabh ; Log:  Threshold Scan with Attenuation Value 24  User: Rishabh ; Log:  Stopping Threshold Scan with Attenuation Value 28  0           NA                             NA                             NA
ARA05   1967   1515537319   1515537924       Data  0  0  1  1  0  0  User: Rishabh ; Log:  Threshold Scan with Attenuation Value 36  User: Rishabh ; Log:  Stopping Threshold Scan with Attenuation Value 40  0           NA                             NA                             NA
ARA05   1968   1515537963   1515538568       Data  0  0  1  1  0  0  User: Rishabh ; Log:  Threshold Scan with Attenuation Value 40  User: Rishabh ; Log:  Stopping Threshold Scan with Attenuation Value 44  0           NA                             NA                             NA
ARA05   1969   1515538607   1515539211       Data  0  0  1  1  0  0  User: Rishabh ; Log:  Threshold Scan with Attenuation Value 44  User: Rishabh ; Log:  Stopping Threshold Scan with Attenuation Value 44  0           NA                             NA                             NA
ARA05   1970   1515540030   1515540329       Data  0  0  1  1  0  0  User: jpd ; Log:  Restarted DAQ software  User: Simon ; Log: need to switch run number  0           NA                             NA                             NA
ARA05   1972   1515486400   1515486581       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1974   1515486766   1515486947       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1976   1515488847   1515489028       Data  0  0  1  1  0  0  User: jpd ; Log:  Restarted DAQ software      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1977   1515489031   1515489212       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1979   1515489397   1515489578       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1981   1515489764   1515489945       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1985   1515490313   1515490347       Data  0  0  1  1  0  0  User: jpd ; Log:  Restarted DAQ software       User:  ; Log:   0           NA                             NA                             NA
ARA05   1987   1515490385   1515490406       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1989   1515490445   1515490466       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1992   1515493092   1515493113       Data  0  0  1  1  0  0  User: jpd ; Log:  Restarted DAQ software      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1993   1515493116   1515493137       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1995   1515493174   1515493195       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1998   1515493256   1515493377       Data  0  0  1  1  0  0  User: jpd ; Log:  Restarted DAQ software      Stopped by ARAd  0           NA                             NA                             NA
ARA05   1999   1515493379   1515493500       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2002   1515493872   1515495673       Data  0  0  1  1  0  0  User: jpd ; Log:  Restarted DAQ software      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2003   1515495675   1515497476       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2005   1515499281   1515501082       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2006   1515501084   1515502885       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2008   1515503931   1515505732       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2009   1515505734   1515507535       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2010   1515507537   1515509338       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2011   1515509340   1515511141       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2013   1515512181   1515513982       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2014   1515513985   1515515786       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2015   1515515789   1515517590       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2016   1515517592   1515519393       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2018   1515520433   1515522234       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2019   1515522236   1515524037       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2020   1515524039   1515525859       Data  0  0  1  1  0  0  Timed start by ARAd  User: Rishabh ; Log:  Stopping Threshold Scan with Attenuation Value 0  0           NA                             NA                             NA
ARA05   2022   1515527991   1515527998       Data  0  0  1  1  0  0  User: brianclark ; Log: testing Arad  User: brianclark ; Log: stopping arad  0           NA                             NA                             NA
ARA05   2024   1515540354   1515542155       Data  0  0  1  1  0  0  User: Simon ; Log: Better run number      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2025   1515542157   1515542692       Data  0  0  1  1  0  0  Timed start by ARAd  User: Simon ; Log: Moving forward  0           NA                             NA                             NA
ARA05   2026   1515542734   1515542855       Data  0  0  1  1  0  0  User: Simon ; Log: Testing 30RF0 window blocks      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2027   1515542857   1515542978       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2029   1515543104   1515543225       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2031   1515543350   1515543471       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2033   1515543596   1515543717       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2035   1515543843   1515543964       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2037   1515544089   1515544210       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2039   1515544335   1515544456       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2041   1515544581   1515544702       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2045   1515544974   1515545095       Data  0  0  1  1  0  0  User: jpd ; Log:  Restarted DAQ software      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2046   1515545097   1515545218       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2051   1515548763   1515549651       Data  0  0  1  1  0  0  User: jpd ; Log:  Restarted DAQ software  User: brianclark ; Log: stopping for drop  0           NA                             NA                             NA
ARA05   2054   1515552729   1515552737       Data  0  0  1  1  0  0  User: jpd ; Log:  Restarted DAQ software  User: pulser drop complete ; Log:   0           NA                             NA                             NA
ARA05   2056   1515573764   1515584565       Data  0  0  1  1  0  0  User: brianclark ; Log: restarting data taking      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2057   1515584567   1515595368       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2058   1515595370   1515606171       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2059   1515606173   1515616717       Data  0  0  1  1  0  0  Timed start by ARAd  User: brianclark ; Log: prep for rest of pulser drop  0           NA                             NA                             NA
ARA05   2061   1515616965   1515617770       Data  0  0  1  1  0  0  User: jpd ; Log:  Restarted DAQ software  User: brianclark ; Log: prep for pulser drop  0           NA                             NA                             NA
ARA05   2063   1515618194   1515622535       Data  0  0  1  1  0  0  User: jpd ; Log:  Restarted DAQ software      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2064   1515622538   1515633339       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2065   1515633342   1515636026       Data  0  0  1  1  0  0  Timed start by ARAd  User: Simon ; Log: Need to make windows larger  0           NA                             NA                             NA
ARA05   2066   1515636084   1515636391       Data  0  0  1  1  0  0  User: Simon ; Log: testing longer trig window  User: Simon ; Log: enough data  0           NA                             NA                             NA
ARA05   2067   1515636420   1515637186       Data  0  0  1  1  0  0  User: Simon ; Log: let it gooooo, let it goooooo  User: Simon ; Log: blallalalalalalal  0           NA                             NA                             NA
ARA05   2068   1515637277   1515637540       Data  0  0  1  1  0  0  User: Simon ; Log: Regular pre-trigger, longer RF0 blocks  User: Simon ; Log: Enough data for check  0           NA                             NA                             NA
ARA05   2069   1515638230   1515638353       Data  0  0  1  1  0  0  User: Simon ; Log: Using absurdly high RF0 number to try and catch a pulse if it is at the end   User: Simon ; Log: Seems too large  0           NA                             NA                             NA
ARA05   2070   1515638401   1515638631       Data  0  0  1  1  0  0  User: Simon ; Log: had to reduce RF0 blocks to 45, looks like 50 was too large  User: Simon ; Log: Too large still  0           NA                             NA                             NA
ARA05   2071   1515638704   1515640192       Data  0  0  1  1  0  0  User: Simon ; Log: Now RF0 blocks really at 45      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2073   1515650999   1515661800       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
ARA05   2074   1515661804   1515672605       Data  0  0  1  1  0  0  Timed start by ARAd      Stopped by ARAd  0           NA                             NA                             NA
